ID,Layer,Raw_material,Fire,Patina,Cortex,Cortex_position,Class,Blank,Blank_extended,Blank_technology,Technology,Bipolar_blank,Preservation,Length,Width,Thickness,Elongation,Robustness,Platform_width,Platform_thickness,Platform_ratio,Platform_type,Platform_shape,Dorsal_thinning,Bulbar_scars,Bulb,Bulb_type,Lip,Lip_type,Curvature,Torsion,Torsion_simplified,Off.axis,Section,Blank_shape,Scar_pattern,Scar_pattern_2,Distal_end,Plunging,Bladelet_negatives,Typology_simplified,Typology,Retouch_position,Dorsal_ret_localization,Ventral_ret_localization,Retouch_left_right,Retouch_uni_bilateral,Retouch_length
CTC_54,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Flake,Flake,Optimal production,Optimal,FALSE,Distal,36.59999847,28.29999924,8.5,1.2932862,3.329411675,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Trapezoidal,Convex,Unidirectional,NA,Convex,FALSE,FALSE,Endscraper,Endscraper,Direct,Distal,NA,NA,NA,7.6
CTC_55,gic,Quartzite,FALSE,FALSE,0%,NA,Tool,Flake,Flake,Laminar,Optimal,FALSE,Complete,41.40000153,21,7.599999905,1.971428644,2.763157929,11.60000038,4.099999905,2.829268452,Plain,Rectangular,TRUE,FALSE,FALSE,NA,TRUE,Pronounced,Straight,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,Composite tool,Blade with lateral retouch;Endscraper,Direct,Distal,NA,NA,NA,9.5
CTC_56,gic,Fine-grained chert,FALSE,TRUE,0%,NA,Tool,Flake,Flake,Optimal production,Optimal,FALSE,Distal,33.09999847,25.20000076,8.199999809,1.313491963,3.073170896,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Trapezoidal,Convex,Unidirectional parallel,NA,Convex,FALSE,FALSE,Composite tool,Endscraper;Scaled piece,Direct,Distal,NA,NA,NA,6.199999809
CTC_57,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Blade,Blade,Optimal production,Optimal,FALSE,Distal,30.39999962,17.39999962,4.199999809,1.747126453,4.14285724,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Flat,Convex,Unidirectional,NA,Convex,FALSE,FALSE,Endscraper,Endscraper,Direct,Distal,NA,NA,NA,3.5
CTC_58,rsa',Fine-grained chert,FALSE,TRUE,1-33%,Left,Tool,Blade,Blade,Debordant,Maintenance,FALSE,Distal,47.29999924,24.29999924,5.900000095,1.946502087,4.118643872,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved,0,no,FALSE,Lateral steep,Sub-parallel,Unidirectional parallel,NA,Convex,FALSE,FALSE,Endscraper,Endscraper,Direct,Distal,NA,NA,NA,4.300000191
CTC_59,rsa',Fine-grained chert,FALSE,TRUE,0%,NA,Core-Tool,Flake,Flake,Optimal production,Optimal,FALSE,Complete,30.20000076,35,18.70000076,0.862857165,1.871657678,4.699999809,4.5,1.044444402,Plain,Irregular,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Polyhedral,Convex,Undetermined,NA,Convex,FALSE,TRUE,Rabot,Rabot,Direct,Distal,NA,NA,NA,NA
CTC_60,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Core,Undetermined,Undetermined,NA,Other,FALSE,NA,21.39999962,31.29999924,16.39999962,0.683706075,1.908536583,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_61,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Core-Tool,Flake,Flake,Maintenance,Maintenance,FALSE,Undetermined,38.40000153,45.59999847,21.20000076,0.842105325,2.150943247,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,Endscraper carinated,Endscraper carinated,Direct,Mesial left,NA,NA,NA,NA
CTC_62,rsa',Fine-grained chert,FALSE,TRUE,0%,NA,Core-Tool,Flake,Flake,Maintenance,Maintenance,FALSE,Complete,49.59999847,24.89999962,17.79999924,1.991967841,1.398876443,13.30000019,9.100000381,1.461538421,Plain,Irregular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,NA,NA,NA,FALSE,NA,Irregular,Unidirectional,NA,NA,FALSE,TRUE,Burin carinated,Burin busked,Direct,NA,NA,NA,NA,NA
CTC_63,rsa',Fine-grained chert,FALSE,FALSE,66-99%,Distal;Middle;Proximal,Core-Tool,Flake,Flake,Cortical,Initialization,FALSE,Complete,60.90000153,26.10000038,15.5,2.333333358,1.683870992,14.10000038,10.60000038,1.330188667,Dihedral,Triangular,FALSE,FALSE,TRUE,Pronounced,FALSE,NA,Curved,0,no,FALSE,Trapezoidal,Irregular,Undetermined,Other,Straight,TRUE,FALSE,Endscraper thick-nosed,Endscraper thick-nosed,Direct,Continuous right,NA,NA,NA,14.5
CTC_64,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Blade,Blade,Neo-crest,Maintenance,FALSE,Mesial,55.40000153,23.20000076,8.399999619,2.387931022,2.761904978,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Polyhedral,Sub-parallel,Unidirectional parallel,NA,NA,FALSE,TRUE,Retouched blade,Blade Aurignacian,Direct,Continuous right,NA,NA,NA,5.400000095
CTC_65,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Blade,Blade,Optimal production,Optimal,FALSE,Complete,57.70000076,19.39999962,4.599999905,2.974226902,4.217391309,5.400000095,1.100000024,4.909090889,Plain,Linear,TRUE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved,1R,yes,FALSE,Trapezoidal,Convergent,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,Retouched blade,Blade with lateral retouch,Direct,Continuous right,NA,NA,NA,0.800000012
CTC_66,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Blade,Blade,Optimal production,Optimal,FALSE,Distal,29.79999924,23.20000076,4.900000095,1.284482683,4.734693941,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,NA,Straight,FALSE,FALSE,Retouched blade,Blade with lateral retouch,Direct,Continuous right,NA,NA,NA,4.699999809
CTC_67,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Blade,Blade,Optimal production,Optimal,FALSE,Distal,35.59999847,21.10000038,5,1.687203689,4.220000076,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,NA,Convex,FALSE,FALSE,Retouched blade,Blade with lateral retouch,Direct,Continuous left,NA,NA,NA,0.600000024
CTC_68,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Flake,Flake,Optimal production,Optimal,FALSE,Complete,34.70000076,20.29999924,7.300000191,1.709359708,2.780821741,6.900000095,2.400000095,2.874999925,Plain,Oval,FALSE,TRUE,FALSE,NA,TRUE,Pronounced,Curved,0,no,FALSE,Triangular,Sub-parallel,Crossed,NA,Straight,FALSE,FALSE,Flake retouched,Scraper,Direct,Distal,NA,NA,NA,1
CTC_69,rsa',Fine-grained chert,FALSE,FALSE,33-66%,Left;Middle,Tool,Flake,Flake,Semi-cortical,Semi-cortical,FALSE,Complete,42,45.40000153,12.39999962,0.925110101,3.661290558,10.39999962,4.099999905,2.536585332,Plain,Triangular,FALSE,TRUE,TRUE,Moderate,FALSE,NA,Curved slightly,0,no,TRUE,Triangular,Irregular,Centripetal,NA,Pointed,FALSE,FALSE,Flake retouched,Scraper,Direct,Continuous left;Proximal right,NA,NA,NA,NA
CTC_70,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Optimal production,Optimal,FALSE,Complete,35.79999924,29.70000076,7.199999809,1.205387149,4.125000215,8.5,4.800000191,1.770833263,Plain,Irregular,FALSE,TRUE,TRUE,Moderate,FALSE,NA,Curved slightly,0,no,FALSE,Triangular,Irregular,Unidirectional,NA,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_71,rsa',Fine-grained chert,FALSE,TRUE,0%,NA,Tool,Flake,Flake,Optimal production,Optimal,FALSE,Distal,30.89999962,40.20000076,8.699999809,0.768656692,4.620689844,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Flat,Irregular,Multidirectional,NA,Irregular,FALSE,FALSE,Flake retouched,Denticulate?,NA,NA,NA,NA,NA,NA
CTC_72,rsa',Fine-grained chert,FALSE,TRUE,0%,NA,Tool,Flake,Flake,Optimal production,Optimal,TRUE,Complete,36.09999847,37,8.199999809,0.975675634,4.512195227,NA,NA,NA,Smashed,Undetermined,FALSE,TRUE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Trapezoidal,Irregular,Centripetal,NA,Irregular,FALSE,FALSE,Flake retouched,Denticulate,Direct,Continuous left,NA,NA,NA,NA
CTC_73,rsa',Fine-grained chert,FALSE,TRUE,0%,NA,Tool,Flake,Flake,Optimal production,Optimal,FALSE,Complete,42.5,30.70000076,17,1.384364786,1.805882398,15.30000019,8.300000191,1.843373475,Plain,Triangular,FALSE,TRUE,TRUE,Pronounced,FALSE,NA,Straight,0,no,FALSE,Triangular,Irregular,Crossed,NA,Irregular,FALSE,FALSE,Flake retouched,Scraper,Direct,Continuous left,NA,NA,NA,16
CTC_74,rsa',Fine-grained chert,FALSE,TRUE,1-33%,Distal,Tool,Flake,Flake,Semi-cortical,Semi-cortical,FALSE,Complete,23.39999962,19.70000076,7.800000191,1.187817194,2.525641062,6.199999809,6.400000095,0.968749956,Plain,Oval,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved slightly,0,no,FALSE,Flat,Irregular,Unidirectional,NA,Irregular,FALSE,FALSE,Flake retouched,Scraper,Direct,Continuous right;Distal,NA,NA,NA,2.299999952
CTC_75,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Blade,Blade,Optimal production,Optimal,FALSE,Distal,25.20000076,16.5,7,1.527272774,2.357142857,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,NA,Pointed,FALSE,FALSE,Retouched blade,Blade with lateral retouch,Direct,Distal right,NA,NA,NA,2.5
CTC_76,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Debordant,Maintenance,FALSE,Complete,37.59999847,21.5,8.800000191,1.748837138,2.443181765,4.400000095,2.099999905,2.095238236,Plain,Rectangular,FALSE,TRUE,TRUE,Moderate,FALSE,NA,Curved,0,no,FALSE,Lateral steep,Convergent,Crossed,NA,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_77,rsa',Fine-grained chert,FALSE,TRUE,0%,NA,Tool,Flake,Flake,Maintenance,Maintenance,FALSE,Complete,32,20.29999924,8,1.576354739,2.537499905,3.900000095,2.799999952,1.392857201,Plain,Triangular,FALSE,TRUE,TRUE,Pronounced,FALSE,NA,Straight,0,no,FALSE,Lateral steep,Convex,Crossed,NA,Convex,FALSE,FALSE,Scaled piece,Scaled piece,NA,NA,NA,NA,NA,NA
CTC_78,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Core,Flake,Flake,Maintenance,Maintenance,FALSE,Complete,25.39999962,21.10000038,11.39999962,1.203791429,1.850877288,NA,NA,NA,Undetermined,Undetermined,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Polyhedral,Convex,Bidirectional,NA,Irregular,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_79,rsa',Fine-grained chert,FALSE,FALSE,1-33%,NA,Core,Other,Other,NA,Other,FALSE,NA,23,13.80000019,8.600000381,1.666666644,1.604651114,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_80,rsa',Fine-grained chert,FALSE,TRUE,0%,NA,Tool,Flake,Flake,Laminar,Optimal,FALSE,Complete,78,31.60000038,13.30000019,2.468354401,2.375939844,25.70000076,2.900000095,8.862068937,Plain,Winged,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Straight,0,no,FALSE,Triangular,Convergent,Bidirectional,NA,Pointed,FALSE,FALSE,Flake retouched,Denticulate;Scraper,Direct,Continuous right,NA,NA,NA,5
CTC_81,rsa',Fine-grained chert,FALSE,TRUE,1-33%,Right,Tool,Flake,Flake,Tablet,Maintenance,FALSE,Complete,40.59999847,58,23.29999924,0.699999974,2.489270468,20,13,1.538461538,Plain,Rectangular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Convex,Unidirectional,NA,Straight,FALSE,FALSE,Flake retouched,Denticulate,Direct,Distal,NA,NA,NA,NA
CTC_82,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Flake,Flake,Optimal production,Optimal,FALSE,Complete,35.5,26.79999924,6.900000095,1.324626903,3.884057807,6.599999905,2.599999905,2.538461595,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Polyhedral,Sub-parallel,Unidirectional parallel,NA,Convex,FALSE,TRUE,Endscraper,Endscraper,Direct,Distal,NA,NA,NA,8.600000381
CTC_83,rsa',Fine-grained chert,FALSE,FALSE,1-33%,Left,Tool,Blade,Blade,Debordant,Maintenance,FALSE,Proximal,28.20000076,16.39999962,5.900000095,1.719512282,2.779660907,NA,NA,NA,Undetermined,Undetermined,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,NA,Undetermined,FALSE,TRUE,Endscraper,Endscraper,Direct,Proximal,NA,NA,NA,5.099999905
CTC_84,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Maintenance,Maintenance,FALSE,Distal,25.20000076,20.20000076,3.200000048,1.247524743,6.312500144,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved,0,no,FALSE,Polyhedral,Convex,Unidirectional convergent,NA,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_85,rsa',Coarse-grained chert,FALSE,FALSE,0%,NA,Tool,Blade,Blade,Optimal production,Optimal,FALSE,Mesial,22.10000038,20.70000076,6.300000191,1.067632829,3.285714307,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Lateral steep,Sub-parallel,Unidirectional,NA,NA,FALSE,FALSE,Truncation,Truncation,Direct,Proximal,NA,NA,NA,NA
CTC_86,rsa',Coarse-grained chert,FALSE,FALSE,0%,NA,Tool,Flake,Flake,Lateral,Maintenance,FALSE,Complete,43.90000153,25,11,1.756000061,2.272727273,5.800000191,1.600000024,3.625000065,Plain,Rectangular,FALSE,TRUE,TRUE,Moderate,FALSE,NA,Curved,1R,yes,FALSE,Lateral steep,Convex,Unidirectional parallel,NA,Convex,FALSE,TRUE,Endscraper,Endscraper,Direct,Distal,NA,NA,NA,8.699999809
CTC_87,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Blade,Blade,Optimal production,Optimal,FALSE,Proximal,33.70000076,13.30000019,4.199999809,2.533834607,3.166666856,3.5,0.899999976,3.888888992,Plain,Rectangular,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Polyhedral,Sub-parallel,Unidirectional convergent,NA,NA,FALSE,TRUE,Retouched blade,Blade with lateral retouch,Direct,Continuous left;Continuous right,NA,NA,NA,1
CTC_88,rsa',Fine-grained chert,FALSE,TRUE,0%,NA,Tool,Flake,Flake,Optimal production,Optimal,FALSE,Distal,60.70000076,45.09999847,18,1.345898067,2.505555471,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Polyhedral,Sub-parallel,Bidirectional,NA,Irregular,FALSE,FALSE,Endscraper,Denticulate;Endscraper,Direct,Continuous left;Distal,NA,NA,NA,13.19999981
CTC_89,rsa',Fine-grained chert,FALSE,FALSE,1-33%,Right,Core,Flake,Flake,Semi-cortical,Semi-cortical,FALSE,Undetermined,46.20000076,28.39999962,11.5,1.626760612,2.469565184,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Irregular,Unidirectional,NA,Undetermined,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_90,rsa',Coarse-grained chert,FALSE,TRUE,33-66%,Left,Core-Tool,Flake,Flake,Semi-cortical,Semi-cortical,FALSE,Undetermined,52.09999847,41.20000076,9,1.264563046,4.577777863,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Irregular,Undetermined,NA,Undetermined,FALSE,TRUE,Burin multiple,Burin on prepared platform multiple,NA,NA,NA,NA,NA,NA
CTC_91,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Blade,Blade,Optimal production,Optimal,FALSE,Mesial,32.20000076,14,3.200000048,2.300000054,4.374999935,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,NA,NA,FALSE,FALSE,Composite tool,Burin on prepared platform single;Scaled piece,NA,NA,NA,NA,NA,NA
CTC_92,rsa',Coarse-grained chert,FALSE,FALSE,66-99%,Middle;Proximal,Core-Tool,Flake,Flake,Cortical,Initialization,FALSE,Complete,52,36.5,14.60000038,1.424657534,2.499999935,28,8.399999619,3.333333485,Cortical,Winged,FALSE,TRUE,TRUE,Moderate,FALSE,NA,Straight,0,no,FALSE,Lateral steep,Irregular,Undetermined,NA,Convex,FALSE,TRUE,Endscraper carinated,Endscraper carinated,Direct,Distal left,NA,NA,NA,14
CTC_93,rsa',Fine-grained chert,FALSE,TRUE,33-66%,NA,Core-Tool,Other,Other,NA,Other,FALSE,NA,30.39999962,33.5,28.29999924,0.907462675,1.183745615,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,Endscraper carinated,Endscraper carinated,Direct,NA,NA,NA,NA,29.79999924
CTC_94,rsa',Fine-grained chert,FALSE,FALSE,33-66%,NA,Core-Tool,Flake,Flake,Semi-cortical,Semi-cortical,FALSE,NA,23.60000038,28.29999924,14.60000038,0.833922297,1.938356061,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,Burin carinated,Vachons burin,NA,NA,NA,NA,NA,NA
CTC_95,rsa',Limestone,FALSE,FALSE,66-99%,100%,Core-Tool,Flake,Flake,Cortical,Initialization,FALSE,Complete,52.90000153,39.90000153,19.39999962,1.325814524,2.05670115,NA,NA,NA,Undetermined,Undetermined,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Oval,Unidirectional,NA,Convex,FALSE,FALSE,Endscraper carinated,Endscraper carinated,NA,NA,NA,NA,NA,NA
CTC_96,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Flake,Flake,Optimal production,Optimal,FALSE,Complete,70.40000153,58.59999847,17.70000076,1.201365245,3.310734234,11,5.699999809,1.929824626,Plain,Rectangular,FALSE,TRUE,TRUE,Pronounced,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Irregular,Crossed,NA,Irregular,FALSE,FALSE,Flake retouched,Scraper,Direct,Continuous left,NA,NA,NA,NA
CTC_97,rsa',Fine-grained chert,FALSE,FALSE,66-99%,Right,Tool,Blade,Blade,Cortical,Initialization,FALSE,Proximal,49.79999924,30.29999924,15.19999981,1.643564373,1.993421027,14,3,4.666666667,Cortical,Winged,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Triangular,Sub-parallel,Unidirectional,NA,NA,FALSE,FALSE,Retouched blade,Blade with lateral retouch,Direct,Continuous left,NA,NA,NA,2.299999952
CTC_98,rsa',Fine-grained chert,TRUE,FALSE,0%,NA,Tool,Flake,Flake,Optimal production,Optimal,FALSE,Complete,37.29999924,44.5,16,0.83820223,2.78125,NA,NA,NA,Undetermined,Undetermined,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved,0,no,FALSE,Polyhedral,Irregular,Crossed,NA,Irregular,FALSE,FALSE,Endscraper,Endscraper,Direct,NA,NA,NA,NA,9.399999619
CTC_99,rsa',Fine-grained chert,FALSE,FALSE,1-33%,Left,Tool,Flake,Flake,Semi-cortical,Semi-cortical,FALSE,Distal,27.20000076,36,9.899999619,0.755555577,3.636363776,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Irregular,Unidirectional,NA,Convex,FALSE,FALSE,Endscraper,Endscraper,Direct,NA,NA,NA,NA,8.2
CTC_100,rsa',Fine-grained chert,FALSE,FALSE,1-33%,NA,Core-Tool,Other,Other,NA,Other,FALSE,NA,24.39999962,36.40000153,28.89999962,0.670329632,1.25951564,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,Rabot,Rabot,NA,NA,NA,NA,NA,NA
CTC_101,rsa',Fine-grained chert,FALSE,TRUE,0%,NA,Core-Tool,Flake,Flake,Optimal production,Optimal,FALSE,Undetermined,17.39999962,24.70000076,15.39999962,0.704453404,1.603896193,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,Multidirectional,NA,NA,FALSE,FALSE,Endscraper carinated,Endscraper carinated,Direct,Distal,NA,NA,NA,NA
CTC_102,rsa',Coarse-grained chert,FALSE,TRUE,0%,NA,Tool,Blade,Blade,Optimal production,Optimal,FALSE,Distal,24.70000076,18.79999924,5.800000191,1.313829881,3.241379072,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional,NA,Convex,FALSE,FALSE,Endscraper,Endscraper,Direct,Distal,NA,NA,NA,5.300000191
CTC_103,rsa',Coarse-grained chert,FALSE,TRUE,0%,NA,Core-Tool,Undetermined,Undetermined,NA,Other,FALSE,NA,22.20000076,34.09999847,26.10000038,0.651026444,1.306513332,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,Rabot,Rabot,NA,NA,NA,NA,NA,NA
CTC_104,rsa',Coarse-grained chert,FALSE,FALSE,0%,NA,Core,Other,Other,NA,Other,FALSE,NA,84.30000305,53.09999847,47.5,1.587570725,1.117894705,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_105,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Flake,Flake,Optimal production,Optimal,FALSE,Complete,28.5,23.29999924,13.19999981,1.223176006,1.765151483,8.800000191,6.5,1.353846183,Plain,Rectangular,FALSE,FALSE,TRUE,Pronounced,FALSE,NA,Curved,0,no,FALSE,Lateral steep,Irregular,Multidirectional,NA,Straight,FALSE,TRUE,Endscraper,Endscraper,Direct,Distal,NA,NA,NA,4.5
CTC_106,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Proximal,19,9.800000191,3.700000048,1.938775472,2.648648666,NA,NA,NA,Undetermined,Undetermined,TRUE,FALSE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,NA,NA,FALSE,FALSE,Retouched bladelet,Bladelet with lateral retouch,Inverse,NA,Continuous right,Unilateral right,Unilateral,NA
CTC_107,rsa',Fine-grained chert,FALSE,TRUE,0%,NA,Tool,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Mesial,18,9.199999809,2.400000095,1.95652178,3.833333102,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,NA,Unidirectional convergent,NA,NA,FALSE,FALSE,Retouched bladelet,Bladelet with lateral retouch,Inverse,NA,Continuous right,Unilateral right,Unilateral,NA
CTC_108,rsa',Coarse-grained chert,FALSE,TRUE,0%,NA,Tool,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Distal,10.5,6.900000095,1.600000024,1.521739109,4.312499995,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,NA,Unidirectional parallel,NA,Convex,FALSE,FALSE,Retouched bladelet,Bladelet with lateral retouch,Inverse,NA,Continuous right,Unilateral right,Unilateral,NA
CTC_109,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Proximal,15.10000038,5.300000191,1.5,2.849056573,3.53333346,1.100000024,0.699999988,1.571428632,Plain,Triangular,TRUE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Trapezoidal,NA,Unidirectional parallel,NA,NA,FALSE,FALSE,Retouched bladelet,Bladelet with lateral retouch,Inverse,NA,Continuous right,Unilateral right,Unilateral,NA
CTC_110,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Proximal,14.80000019,4.599999905,1,3.217391413,4.599999905,1.399999976,0.300000012,4.666666402,Plain,Triangular,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Triangular,NA,Unidirectional parallel,NA,NA,FALSE,FALSE,Retouched bladelet,Bladelet with lateral retouch,Inverse,NA,Continuous right,Unilateral right,Unilateral,NA
CTC_111,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Proximal,11.39999962,7.199999809,2.299999952,1.583333322,3.130434765,2.200000048,1.299999952,1.692307791,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Straight,0,no,FALSE,Trapezoidal,NA,Unidirectional parallel,NA,NA,FALSE,FALSE,Retouched bladelet,Bladelet with lateral retouch,Inverse,NA,Continuous left,Unilateral left,Unilateral,NA
CTC_112,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Mesial,9.300000191,6.300000191,1.700000048,1.476190462,3.705882361,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,NA,Unidirectional,NA,NA,FALSE,FALSE,Retouched bladelet,Bladelet with lateral retouch,Alternate,Continuous left,Continuous right,Ventral right,Unilateral,NA
